gene_id	symbol	SNPs
1595	CYP51A1	0
401387	LRRD1	0
889	KRIT1	0
54467	ANKIB1	0
54809	SAMD9	0
219285	SAMD9L	0
253012	HEPACAM2	0
7980	TFPI2	0
2791	GNG11	0
10282	BET1	0
693176	MIR591	0
100506136	LOC100506136	0
7979	SHFM1	0
4951	OCM2	0
25798	BRI3	0
222865	TMEM130	0
100500819	MIR3609	0
285989	ZNF789	0
84124	ZNF394	0
23660	ZKSCAN5	0
221786	FAM200A	0
79027	ZNF655	0
100289187	LOC100289187	0
221785	ZSCAN25	0
1577	CYP3A5	0
100861540	CYP3A7-CYP3AP1	0
1551	CYP3A7	0
1576	CYP3A4	0
64816	CYP3A43	0
81392	OR2AE1	0
89122	TRIM4	0
349149	GJC3	0
563	AZGP1	0
441272	SPDYE3	0
5379	PMS2P1	0
29990	PILRB	0
29992	PILRA	0
55063	ZCWPW1	0
56257	MEPCE	0
221908	PPP1R35	0
100316904	SAP25	0
4034	LRCH4	0
26261	FBXO24	0
100129845	PCOLCE-AS1	0
5118	PCOLCE	0
64598	MOSPD3	0
2050	EPHB4	0
10467	ZNHIT1	0
548644	POLR2J3	0
100310812	SPDYE2B	0
246721	POLR2J2	0
10234	LRRC17	0
222236	NAPEPLD	0
100129424	RPL19P12	0
349152	DPY19L2P2	0
9512	PMPCB	0
27000	DNAJC2	0
5701	PSMC2	0
645591	LHFPL3-AS1	0
10135	NAMPT	0
79872	CBLL1	0
442720	EIF3IP1	0
54674	LRRN3	0
11179	ZNF277	0
64418	TMEM168	0
51691	NAA38	0
56311	ANKRD7	0
54556	ING3	0
79974	CPED1	0
168433	RNF133	0
378925	RNF148	0
50833	TAS2R16	0
25913	POT1	0
27099	SND1-IT1	0
157247	MGC27345	0
402483	FLJ45340	0
346653	FAM71F2	0
84691	FAM71F1	0
100287482	SMKR1	0
100885864	RNA5SP244	0
406958	MIR182	0
407053	MIR96	0
84928	TMEM209	0
136263	SSMEM1	0
1358	CPA2	0
51200	CPA4	0
286023	FLJ40288	0
231	AKR1B1	0
79989	TTC26	0
100129148	LOC100129148	0
100134229	LOC100134229	0
90956	ADCK2	0
100134713	NDUFB2-AS1	0
4708	NDUFB2	0
55750	AGK	0
50832	TAS2R4	0
56302	TRPV5	0
346517	OR6V1	0
89883	OR6W1P	0
5304	PIP	0
259285	TAS2R39	0
259286	TAS2R40	0
373156	GSTK1	0
135932	TMEM139	0
835	CASP2	0
338398	TAS2R60	0
441294	CTAGE15	0
285966	FAM115C	0
154761	LOC154761	0
340307	CTAGE6	0
346525	OR2A12	0
442361	OR2A2	0
346528	OR2A1	0
441295	OR2A9P	0
401427	OR2A7	0
728377	ARHGEF34P	0
202865	C7orf33	0
7988	ZNF212	0
155060	LOC155060	0
79970	ZNF767	0
84626	KRBA1	0
168537	GIMAP7	0
100131176	WDR86-AS1	0
155051	CRYGN	0
100500835	MIR3907	0
168391	GALNTL5	0
63917	GALNT11	0
100132707	LOC100132707	0
22976	PAXIP1	0
202781	LOC202781	0
3638	INSIG1	0
285889	LOC285889	0
693180	MIR595	0
154822	LINC00689	0
7434	VIPR2	0
441308	OR4F21	0
693181	MIR596	0
100128890	FAM66B	0
641517	DEFB109P1B	0
401447	USP17L1P	0
645402	USP17L4	0
100131980	ZNF705G	0
100289462	DEFB4B	0
414325	DEFB103A	0
10407	SPAG11B	0
503618	DEFB104B	0
245909	DEFB106A	0
245908	DEFB105A	0
245910	DEFB107A	0
441317	FAM90A7P	0
441328	FAM90A10P	0
503614	DEFB107B	0
653423	SPAG11A	0
1673	DEFB4A	0
100132396	ZNF705B	0
100132103	FAM66E	0
392188	USP17L8	0
645836	USP17L3	0
286042	FAM86B3P	0
728957	ZNF705D	0
100506990	LOC100506990	0
392196	LOC392196	0
392197	USP17L7	0
377630	USP17L2	0
729689	FAM90A2P	0
85002	FAM86B1	0
100133172	FAM66A	0
649352	LOC649352	0
245912	DEFB109P1	0
389633	FAM90A25P	0
653333	FAM86B2	0
51201	ZDHHC2	0
29883	CNOT7	0
137492	VPS37A	0
407037	MIR320A	0
661	POLR3D	0
55124	PIWIL2	0
80094	FLJ14107	0
286059	LOC286059	0
6781	STC1	0
4741	NEFM	0
389643	NUGGC	0
5368	PNOC	0
55893	ZNF395	0
157574	FBXO16	0
100422903	MIR4288	0
23484	LEPROTL1	0
619373	MBOAT4	0
10671	DCTN6	0
100507341	SMIM18	0
78986	DUSP26	0
80139	ZNF703	0
11160	ERLIN2	0
728024	LOC728024	0
11212	PROSC	0
25960	GPR124	0
55290	BRF2	0
80223	RAB11FIP1	0
137362	GOT1L1	0
155	ADRB3	0
1978	EIF4EBP1	0
1587	ADAM3A	0
3620	IDO1	0
169355	IDO2	0
10947	AP3M2	0
1142	CHRNB3	0
8973	CHRNA6	0
55145	THAP1	0
81790	RNF170	0
100616115	MIR4469	0
84376	HOOK3	0
2339	FNTA	0
84197	SGK196	0
138050	HGSNAT	0
340441	POTEA	0
100287846	LOC100287846	0
1052	CEBPD	0
10434	LYPLA1	0
100133234	SBF1P1	0
137695	TMEM68	0
96764	TGS1	0
6224	RPS20	0
26795	SNORD54	0
4342	MOS	0
100507651	LOC100507651	0
286177	LOC286177	0
26138	LINC00588	0
5862	RAB2A	0
643763	UG0898H09	0
8836	GGH	0
7274	TTPA	0
80124	VCPIP1	0
10987	COPS5	0
389668	XKR9	0
100302260	MIR2052	0
23462	HEY1	0
85444	LRRCC1	0
100288527	REXO1L2P	0
254958	REXO1L1	0
734	OSGIN2	0
169200	TMEM64	0
64168	NECAB1	0
100616245	MIR4661	0
862	RUNX1T1	0
441369	FLJ46284	0
642924	LINC00535	0
137392	FAM92A1	0
389677	RBM12B	0
55472	RBM12B-AS1	0
91147	TMEM67	0
25788	RAD54B	0
100861412	FSBP	0
693184	MIR599	0
100126309	MIR875	0
157567	ANKRD46	0
169166	SNX31	0
100847001	MIR5680	0
100499183	LOC100499183	0
8323	FZD6	0
115908	CTHRC1	0
81034	SLC25A32	0
25879	DCAF13	0
137735	ABRA	0
340419	RSPO2	0
84955	NUDCD1	0
56943	ENY2	0
93035	PKHD1L1	0
9166	EBAG9	0
55638	SYBU	0
27012	KCNV1	0
84294	UTP23	0
6873	TAF2	0
79075	DSCC1	0
27085	MTBP	0
84985	FAM83A	0
100131726	FAM83A-AS1	0
100616260	MIR4663	0
84933	C8orf76	0
100533106	ZHX1-C8ORF76	0
11244	ZHX1	0
157638	FAM84B	0
100302281	MIR1208	0
51105	PHF20L1	0
2843	GPR20	0
11156	PTP4A3	0
389690	MROH5	0
100616268	MIR4472-1	0
54742	LY6K	0
100288181	LOC100288181	0
51337	THEM6	0
57152	SLURP1	0
137797	LYPD2	0
1585	CYP11B2	0
100133669	LOC100133669	0
100128627	CDC42P3	0
4061	LY6E	0
286122	C8orf31	0
375686	SPATC1	0
26873	OPLAH	0
54512	EXOSC4	0
8733	GPAA1	0
1537	CYC1	0
81858	SHARPIN	0
84232	MAF1	0
340390	KIAA1875	0
51236	FAM203A	0
727957	MROH1	0
642658	SCXB	0
23246	BOP1	0
100302196	MIR1234	0
55630	SLC39A4	0
51160	VPS28	0
4796	TONSL	0
50626	CYHR1	0
90990	KIFC2	0
8928	FOXH1	0
84988	PPP1R16A	0
2875	GPT	0
113655	MFSD3	0
9401	RECQL4	0
9684	LRRC14	0
441381	LRRC24	0
414919	C8orf82	0
80728	ARHGAP39	0
286102	TMED10P1	0
286103	ZNF252P-AS1	0
100287596	DDX11L5	0
100287171	WASH1	0
654835	FAM138C	0
2298	FOXD4	0
58524	DMRT3	0
100616288	MIR4665	0
26953	RANBP6	0
89882	TPD52L3	0
389705	LOC389705	0
100616229	MIR4473	0
3452	IFNA21	0
3441	IFNA4	0
3444	IFNA7	0
3446	IFNA10	0
3449	IFNA16	0
3451	IFNA17	0
3443	IFNA6	0
3447	IFNA13	0
3440	IFNA2	0
3445	IFNA8	0
3439	IFNA1	0
338376	IFNE	0
407035	MIR31	0
64922	LRRC19	0
56832	IFNK	0
203228	C9orf72	0
401497	LOC401497	0
54840	APTX	0
3301	DNAJA1	0
27290	SPINK4	0
573	BAG1	0
51510	CHMP5	0
360	AQP3	0
65083	NOL6	0
441394	SUGT1P1	0
441459	ANKRD18B	0
304	ANXA2P2	0
11191	PTENP1	0
389715	FAM205B	0
646962	HRCT1	0
158376	LOC158376	0
881	CCIN	0
1211	CLTA	0
92014	SLC25A51	0
6461	SHB	0
100289137	FAM95C	0
79937	CNTNAP3	0
642265	SPATA31A2	0
401507	FAM74A1	0
727830	SPATA31A3	0
728495	FAM74A3	0
26149	ZNF658	0
642629	SPATA31A4	0
389741	MGC21881	0
654466	KGFLP2	0
100133036	FAM95B1	0
441432	AQP7P3	0
642929	LOC642929	0
389730	SPATA31A6	0
728577	CNTNAP3B	0
100132948	FAM27C	0
548321	FAM27A	0
387628	KGFLP1	0
401508	FAM74A4	0
442421	PTGER4P2-CDK2AP2P2	0
375719	AQP7P1	0
100133121	FAM27B	0
642236	LOC642236	0
100132352	LOC100132352	0
595135	PGM5P2	0
440896	LOC440896	0
653404	FOXD4L6	0
644019	CBWD6	0
728747	ANKRD20A4	0
100133920	LOC100133920	0
653427	FOXD4L5	0
445571	CBWD3	0
286380	FOXD4L3	0
572558	PGM5-AS1	0
494558	LOC494558	0
406987	MIR204	0
51104	ABHD17B	0
7763	ZFAND5	0
55071	C9orf40	0
138199	C9orf41	0
347127	SPATA31D5P	0
389761	SPATA31D4	0
389762	SPATA31D3	0
389763	SPATA31D1	0
414328	IDNK	0
84267	C9orf64	0
3190	HNRNPK	0
407043	MIR7-1	0
23287	AGTPBP1	0
389766	C9orf153	0
401535	C9orf170	0
441452	SPATA31C1	0
23552	CDK20	0
10927	SPIN1	0
286238	LOC286238	0
1164	CKS2	0
100422936	MIR3153	0
79048	SECISBP2	0
4783	NFIL3	0
10558	SPTLC1	0
4969	OGN	0
8789	FBP2	0
2203	FBP1	0
407011	MIR23B	0
100422842	MIR3074	0
22927	HABP4	0
441455	LOC441455	0
441454	LOC441454	0
441457	NUTM2G	0
85365	ALG2	0
10952	SEC61B	0
441461	LOC441461	0
56254	RNF20	0
1539	CYLC2	0
286365	OR13D1	0
23392	KIAA0368	0
2790	GNG10	0
7357	UGCG	0
100616114	MIR4668	0
58493	INIP	0
138065	RNF183	0
9550	ATP6V1G1	0
203197	C9orf91	0
100505478	LOC100505478	0
100124538	SNORA70C	0
55755	CDK5RAP2	0
2040	STOM	0
100616312	MIR4478	0
347168	OR1J1	0
26735	OR1L3	0
254973	OR1L4	0
392390	OR1L6	0
392391	OR5C1	0
10773	ZBTB6	0
57684	ZBTB26	0
23637	RABGAP1	0
2844	GPR21	0
81571	MIR600HG	0
81873	ARPC5L	0
2800	GOLGA1	0
5537	PPP6C	0
10244	RABEPK	0
3309	HSPA5	0
138429	PIP5KL1	0
100289019	LOC100289019	0
80142	PTGES2	0
389791	LOC389791	0
3934	LCN2	0
79095	C9orf16	0
25792	CIZ1	0
4957	ODF2	0
2733	GLE1	0
84885	ZDHHC12	0
100506100	LOC100506100	0
10444	ZER1	0
54662	TBC1D13	0
2021	ENDOG	0
56904	SH3GLB2	0
84895	FAM73B	0
57171	DOLPP1	0
100506190	LOC100506190	0
83543	AIF1L	0
8021	NUP214	0
56751	BARHL1	0
11092	C9orf9	0
1057	CELP	0
100151684	RNU6ATAC	0
392399	LCN9	0
90120	C9orf69	0
51162	EGFL7	0
406913	MIR126	0
10555	AGPAT2	0
138311	FAM69B	0
84973	SNHG7	0
677824	SNORA43	0
677804	SNORA17	0
389813	C9orf172	0
29085	PHPT1	0
158056	MAMDC4	0
8721	EDF1	0
100616480	MIR4479	0
94107	TMEM203	0
27158	NDOR1	0
727800	RNF208	0
375791	C9orf169	0
643596	RNF224	0
142680	SLC34A3	0
10383	TUBB4B	0
401565	FAM166A	0
100129722	LOC100129722	0
441476	C9orf173	0
25920	NELFB	0
54863	TOR4A	0
441478	NRARP	0
54932	EXD3	0
10811	NOXA1	0
377841	ENTPD8	0
26012	NSMF	0
375775	PNPLA7	0
64975	MRPL41	0
92715	WDR85	0
116225	ZMYND19	0
92714	ARRDC1	0
85026	C9orf37	0
79813	EHMT1	0
643210	FLJ40292	0
693187	MIR602	0
100132403	FAM157B	0
